"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Mucin degradation and its significance in inflammatory conditions of the gastrointestinal tract","https://scispace.com/paper/mucin-degradation-and-its-significance-in-inflammatory-24uj5svzbi","1999","Book Chapter","","Anthony M. Roberton
Anthony P. Corfield","10.1007/978-1-4757-3021-0_9","","A protective mucus gel layer covers the surface of the gastrointestinal tract. The main structural component of mucus is the mucins, large, heavily glycosylated glycoproteins that form gels when sufficiently concentrated (Allen, 1981a). Native mucus gels contain 2–10% mucin (mucus glycoprotein) dry weight, most of the balance being water. Other constituents present in mucus from the surface of the gastrointestinal tract are proteins, nucleic acids, lipids, sloughed epithelial cells and bacteria (Allen and Hoskins, 1988).","A protective mucus gel layer covers the surface of the gastrointestinal tract and contains 2–10% mucin (mucus glycoprotein) dry weight, most of the balance being water."
"Molecular Insights Into O-Linked Glycan Utilization by Gut Microbes.","https://scispace.com/paper/molecular-insights-into-o-linked-glycan-utilization-by-gut-1m46lsya4d","2020","Journal Article","Frontiers in Microbiology","Kevin J González-Morelo
Marco Vega-Sagardía
Daniel Garrido","10.3389/FMICB.2020.591568","","O-linked glycosylation is a post-translational modification found mainly in eukaryotic cells, which covalently attaches oligosaccharides to secreted proteins in certain threonine or serine residues. Most of O-glycans have N-acetylgalactosamine (GalNAc) as a common core. Several glycoproteins, such as mucins (MUCs), immunoglobulins, and caseins are examples of O-glycosylated structures. These glycans are further elongated with other monosaccharides and sulfate groups. Some of them could be found in dairy foods, while others are produced endogenously, in both cases interacting with the gut microbiota. Interestingly, certain gut microbes can access, release, and consume O-linked glycans as a carbon source. Among these, Akkermansia muciniphila, Bifidobacterium bifidum, and Bacteroides thetaiotaomicron are prominent O-linked glycan utilizers. Their consumption strategies include specialized α-fucosidases and α-sialidases, in addition to endo-α-N-acetylgalactosaminidases that release galacto-N-biose (GNB) from peptides backbones. O-linked glycan utilization by certain gut microbes represents an important niche that allows them to predominate and modulate host responses such as inflammation. Here, we focus on the distinct molecular mechanisms of consumption of O-linked GalNAc glycans by prominent gut microbes, especially from mucin and casein glycomacropeptide (GMP), highlighting the potential of these structures as emerging prebiotics.","This work focuses on the distinct molecular mechanisms of consumption of O-linked GalNAc glycans by prominent gut microbes, especially from mucin and casein glycomacropeptide (GMP), highlighting the potential of these structures as emerging prebiotics."
"Microbe Profile: Ruminococcus gnavus: the yin and yang of human gut symbionts","https://scispace.com/paper/microbe-profile-ruminococcus-gnavus-the-yin-and-yang-of-5f4jjoxwoh","2023","Journal Article","Microbiology","Nathalie Juge","10.1099/mic.0.001383","","Graphical abstract","Ruminococcus gnavus is a human gut symbiont that plays a crucial role in maintaining gut homeostasis. It has a complex metabolic profile, including the ability to produce short-chain fatty acids and utilize dietary fiber. R. gnavus has a unique ability to regulate the immune system and protect against harmful pathogens. Its presence in the gut microbiome is essential for overall health and well-being."
"Isolation, Identification and Characterization of Rabbit Caecal Mucinolytic Bacteria","https://scispace.com/paper/isolation-identification-and-characterization-of-rabbit-3wep0a3ddh","2003","Journal Article","Acta Veterinaria Brno","K. Sirotek
E. Santos
V. Benda
Milan Marounek","10.2754/AVB200372030365","","Sirotek K., E. Santos, V. Benda, M. Marounek: Isolation, Identification and Characterization of Rabbit Caecal Mucinolytic Bacteria. Acta Vet. Brno 2003, 72: 365-370. The aim of our study was to isolate, identify and characterize mucinolytic bacteria from the rabbit caecum. Two hundred and thirty mucin-grown colonies from the caecal contents of 7 rabbits were examined microscopically after the Gram staining. Gram-negative irregular rods were the most numerous mucinolytic isolates (34.1%), followed by gram-negative cocci and short rods (22.5%), gram-positive rods (17.3%), gram-positive cocci (16.6%) and gram-positive sporeforming rods (9.5%). An attempt was done to identify 31 typical isolates on basis of their morphology, biochemical characteristics and production of metabolites. In addition, bacterial cells were hybridized with fluorescently labelled probes for Bacteroides/Prevotella and Clostridium genus. Four isolates were identified at the species level as Mitsuokella multiacidus, three isolates as Bacteroides capillosus and one isolate as Actinomyces izraeli. All isolates except the last one belong to the Bacteroidaceae family. One strain could be assigned to the Bacteroides/Prevotella genus on basis of the hybridization test. Other mucinolytic isolates were not identified as their characteristics did not correspond to any previously described bacterial species. No Clostridium sp. strain was detected. In two M. multiacidus strains high activities of extracellular mucin lyases were found. The pH-optimum of lyases was 6.2. Calcium cations were necessary for their optimal function. This work extends general knowledge about fermentation of carbohydrate and nitrogen substrates in rabbit caecum. Rabbit, caecum, mucin, bacteria Mucin is a glycoprotein present in the mucosal layer lining mammalian gastrointestinal, respiratory and reproductive tract. The carbohydrate moiety can be either an acidic mucopolysaccharide containing uronic acids and hexosamines or an oligosaccharide containing L-fucose and sialic acid (S alyers and Leedle 1983). Mucin composition is tissue specific and differs in different animal species. Mucin is a part of the defense mechanism as it prevents bacteria, viruses and dietary lectins from attaching to the intestinal or other epithelium. Another mucin function is the protection of the mucosal epithelium against acidic and proteolytic damage in the stomach and intestine. In the digestive tract, mucin insures a smooth passage of the foodpulp. Holmes et al. (1974) observed in pigs that large amounts of mucin were not digested in the small intestine, but fermented in the hindgut. Microorganisms responsible for mucin fermentation in the human colon are partially known. Salyers et al. (1977) isolated from the human colon several Bacteroides strains able to degrade mucins and plant polysaccharides. B ayliss and Houston (1984) identified some mucin fermenters as members of the Bacteroides genus, other resembled Bifidobacterium sp., Clostridium septicum, and Eubacterium sp. Crociani et al. (1994) found that only","The aim of this study was to isolate, identify and characterize mucinolytic bacteria from the rabbit caecum, and extends general knowledge about fermentation of carbohydrate and nitrogen substrates in rabbit Caecum."
"Sialylated O -Glycans from Hen Egg White Ovomucin are Decomposed by Mucin-degrading Gut Microbes","https://scispace.com/paper/sialylated-o-glycans-from-hen-egg-white-ovomucin-are-3838iqurmg","2020","Journal Article","Journal of applied glycoscience","Hiromi Takada
Toshihiko Katoh
Takane Katayama","10.5458/JAG.JAG.JAG-2019_0020","","Ovomucin, a hen egg white protein, is characterized by its hydrogel-forming properties, high molecular weight, and extensive O -glycosylation with a high degree of sialylation. As a commonly used food ingredient, we explored whether ovomucin has an effect on the gut microbiota. O- Glycan analysis revealed that ovomucin contained core-1 and 2 structures with heavy modification by N -acetylneuraminic acid and/or sulfate groups. Of the two mucin-degrading gut microbes we tested, Akkermansia muciniphila grew in medium containing ovomucin as a sole carbon source during a 24 h culture period, whereas Bifidobacterium bifidum did not. Both gut microbes, however, degraded ovomucin O -glycans and released monosaccharides into the culture supernatants in a species-dependent manner, as revealed by semi-quantified mass spectrometric analysis and anion exchange chromatography analysis. Our data suggest that ovomucin potentially affects the gut microbiota through O -glycan decomposition by gut microbes and degradant sugar sharing within the community.","The data suggest that ovomucin potentially affects the gut microbiota through O -glycan decomposition by gut microbes and degradant sugar sharing within the community."
"Novel glycan-targeted extracellular proteases from divergent mucosal microbes","https://scispace.com/paper/novel-glycan-targeted-extracellular-proteases-from-divergent-24c8m12lk5","2013","Dissertation","","Didier Akara. Ndeh","","","Trillions of microorganisms inhabit mucosal surfaces of the human body. Despite increasing evidence of their impact on human health, many of the molecular mechanisms underlying hostmicrobial interactions (HMI) are poorly understood. To contribute to our understanding of HMI at mucosal surfaces, we investigated the novel family of M60-like/PF13402 domain-containing proteins and their putative functional partners. M60-like domains are shared by proteins from several mucosal microbes including two important human mucosal microbes; the bacterial mutualist Bacteroides thetaiotaomicron and the protist pathogen Trichomonas vaginalis, suggesting these proteins are important for interaction with the mucosal layer. We initially tested our hypothesis that these are glycoprotein-targeted metal dependent proteases in both these organisms. The three M60-like domains of B. thetaiotaomicron proteins (BT4244, BT3015 and BT4272) exhibited mucin protease activity. This proteolytic activity was shown to be inhibited in a mutant version of the protein (BT4244-FL-E575D) as well as in the presence of Ethylenediaminetetraacetic acid (EDTA), implying BT4244 and its relatives are metal dependent proteases. All M60-like proteins from B. thetaiotaomicron contained a carbohydrate binding module (CBM) from family 32 and these were shown to be capable of binding galacto-configured sugars that are common to mucin glycans, while in contrast the putative carbohydrate binding PA14 domain of the T. vaginalis TVAG339720 M60-like protein interacted with heparin and its sulphated derivatives. Mucins are glycoproteins and prominent components of the mucus secreted at mucosal surfaces while heparin is a close relative of heparan sulphate which typically exists as part of proteoglycans in the glycocalyx of mucosal epithelia. Although the actual target of the M60-like domain of TVAG339720 and its relatives in T. vaginalis are not currently known, the interaction of the TVAG339720 PA14 domain with heparin suggests that these may be proteases targeting proteoglycans and play a role in adhesion of the pathogen to the epithelial layer, a key initial step in pathogenesis. M60-like domain-containing proteins of B. thetaiotaomicron are also components of Sus-like systems. Sus-like systems are Bacteroidetes specific machinery that comprise a suite of cellenvelope located carbohydrate-active enzymes and sugar binding proteins that target complex glycans, with each Sus-like system tuned to the degradation of a specific glycan. The Sus-like system containing the BT4244 enzyme (BT4240-50), encoded by the polysaccharide locus (PUL) PULBT_4240-50 was characterised in this study. The results demonstrated that BT4244 is a surface protein and that its proteolytic activity is part of a concerted action of BT4240-50 components to utilise complex mucin glycoproteins containing the T (Galβ1-3GalNAc) and F (GalNAcα1-3GalNAc) antigens. Gene deletion studies revealed that PULBT_4240-50 provides a competitive advantage to the organism when grown on mucins, probably through its possession of the N-acetylgalactosamine (GalNAc) kinase BT4240, which was shown to be crucial for GalNAc utilisation. Finally, although variably conserved in closely related Bacteroides, the high frequency of PULBT_4240-50 components in this group of organisms suggests it may be an important evolutionary adaptation for survival at mucosal surfaces. Our findings not only set the stage for future functional studies on the novel M60-like/PF13402 family of proteins and their functional partners, but also further our understanding of host-microbial interactions at mucosal surfaces.","The results demonstrated that BT4244 is a surface protein and that its proteolytic activity is part of a concerted action of BT4240-50 components to utilise complex mucin glycoproteins containing the T (Galβ1-3 GalNAc) and F (GalNAcα 1-3GalNAC) antigens."
"Rational design of a microbial consortium of mucosal sugar utilizers reduces Clostridiodes difficile colonization.","https://scispace.com/paper/rational-design-of-a-microbial-consortium-of-mucosal-sugar-3zn7xuvu4j","2020","Journal Article","Nature Communications","Fátima C. Pereira
Kenneth Wasmund
Iva Cobankovic
Nico Jehmlich
Craig W. Herbold
Kang Soo Lee
Kang Soo Lee
Barbara Sziranyi
Cornelia Vesely
Thomas Decker
Roman Stocker
Roman Stocker
Benedikt Warth
Martin von Bergen
Michael Wagner
Michael Wagner
David Berry
David Berry","10.1038/S41467-020-18928-1","","Many intestinal pathogens, including Clostridioides difficile, use mucus-derived sugars as crucial nutrients in the gut. Commensals that compete with pathogens for such nutrients are therefore ecological gatekeepers in healthy guts, and are attractive candidates for therapeutic interventions. Nevertheless, there is a poor understanding of which commensals use mucin-derived sugars in situ as well as their potential to impede pathogen colonization. Here, we identify mouse gut commensals that utilize mucus-derived monosaccharides within complex communities using single-cell stable isotope probing, Raman-activated cell sorting and mini-metagenomics. Sequencing of cell-sorted fractions reveals members of the underexplored family Muribaculaceae as major mucin monosaccharide foragers, followed by members of Lachnospiraceae, Rikenellaceae, and Bacteroidaceae families. Using this information, we assembled a five-member consortium of sialic acid and N-acetylglucosamine utilizers that impedes C. difficile’s access to these mucosal sugars and impairs pathogen colonization in antibiotic-treated mice. Our findings underscore the value of targeted approaches to identify organisms utilizing key nutrients and to rationally design effective probiotic mixtures. Here, the authors employ Raman-Activated Cell Sorting (RACS) and metagenomics to identify organisms that can forage on O-glycan monosaccharides in the mouse gut, which they use to construct a bacterial consortium able to reduce Clostridioides difficile colonization based on competition for mucosal sugars.","This work identifies mouse gut commensals that utilize mucus-derived monosaccharides within complex communities using single-cell stable isotope probing, Raman-activated cell sorting and mini-metagenomics, and assembles a five-member consortium of sialic acid and N-acetylglucosamine utilizers that impedes C. difficile's access to these mucosal sugars and impairs pathogen colonization in antibiotic-treated mice."
"The Ruminococci: key symbionts of the gut ecosystem.","https://scispace.com/paper/the-ruminococci-key-symbionts-of-the-gut-ecosystem-499ndixxms","2018","Journal Article","Journal of Microbiology","Alex J. La Reau
Garret Suen","10.1007/S12275-018-8024-4","","Mammalian gut microbial communities form intricate mutualisms with their hosts, which have profound implications on overall health. One group of important gut microbial mutualists are bacteria in the genus Ruminococcus, which serve to degrade and convert complex polysaccharides into a variety of nutrients for their hosts. Isolated decades ago from the bovine rumen, ruminococci have since been cultured from other ruminant and non-ruminant sources, and next-generation sequencing has further shown their distribution to be widespread in a diversity of animal hosts. While most ruminococci that have been studied are those capable of degrading cellulose, much less is known about non-cellulolytic, nonruminant-associated species, such as those found in humans. Furthermore, a mechanistic understanding of the role of Ruminococcus spp. in their respective hosts is still a work in progress. This review highlights the broad work done on species within the genus Ruminococcus with respect to their physiology, phylogenetic relatedness, and their potential impact on host health.","This review highlights the broad work done on species within the genus Ruminococcus with respect to their physiology, phylogenetic relatedness, and their potential impact on host health."
"Mucolytic bacteria: prevalence in various pathological diseases.","https://scispace.com/paper/mucolytic-bacteria-prevalence-in-various-pathological-4tmsfb2c5l","2021","Journal Article","World Journal of Microbiology & Biotechnology","Krishan K. Selwal
Manjit K. Selwal
Zhongtang Yu","10.1007/S11274-021-03145-9","","All mucins are highly glycosylated and a key constituent of the mucus layer that is vigilant against pathogens in many organ systems of animals and humans. The viscous layer is organized in bilayers, i.e., an outer layer that is loosely arranged, variable in thickness, home to the commensal microbiota that grows in the complex environment, and an innermost layer that is stratified, non-aspirated, firmly adherent to the epithelial cells and devoid of any microorganisms. The O-glycosylation moiety represents the site of adhesion for pathogens and due to the increase of motility, mucolytic activity, and upregulation of virulence factors, some microorganisms can circumvent the component of the mucus layer and cause disruption in organ homeostasis. A dysbiotic microbiome, defective mucus barrier, and altered immune response often result in various diseases. In this review, paramount emphasis is given to the role played by the bacterial species directly or indirectly involved in mucin degradation, alteration in mucus secretion or its composition or mucin gene expression, which instigates many diseases in the digestive, respiratory, and other organ systems. A systematic view can help better understand the etiology of some complex disorders such as cystic fibrosis, ulcerative colitis and expand our knowledge about mucin degraders to develop new therapeutic approaches to correct ill effects caused by these mucin-dwelling pathogens.","In this article, the role played by the bacterial species directly or indirectly involved in mucin degradation, alteration in mucus secretion or its composition or mucin gene expression, which instigates many diseases in the digestive, respiratory and other organ systems."
"Bacterial Glycosidases and Degradation of Glycoconjugates in the Human Gut","https://scispace.com/paper/bacterial-glycosidases-and-degradation-of-glycoconjugates-in-2djkpczram","1991","Book Chapter","","Lansing C. Hoskins","10.1007/978-1-4684-5982-1_6","","When examining the molecular pathogenesis of gastrointestinal infections investigators should realize that colon contents contain a variety of hydrolases including proteases, phospholipases, and glycosidases. Their action on cell surface and surface-related structures in the intestine presumably influence both normal and pathological host-microbial associations. This is especially true of intralumenal glycosidases, since oligosaccharide moieties of cell membrane glycolipids and glycoproteins appear to have roles as molecular recognition sites for bacterial attachment (1) while those of mucin glycoproteins confer the viscoelastic gel properties to the overlying mucus layer (I. Carlstedt, this symposium) which is a habitat for some kinds of enteric bacteria (2).","When examining the molecular pathogenesis of gastrointestinal infections investigators should realize that colon contents contain a variety of hydrolases including proteases, phospholipases, and glycosidases, which influence both normal and pathological host-microbial associations."
"Mutually Beneficial Symbiosis Between Human and Gut-Dominant Bacteroides Species Through Bacterial Assimilation of Host Mucosubstances","https://scispace.com/paper/mutually-beneficial-symbiosis-between-human-and-gut-dominant-16dkm5b3yt","2020","Posted Content","bioRxiv","Masahiro Sato
Kanta Kajikawa
Tomoya Kumon
Daisuke Watanabe
Ryuichi Takase
Wataru Hashimoto","10.1101/2020.08.21.262261","","The composition of gut microbiota is influenced by the quantity and type of nutrients in host. Even with some Bacteroides species being categorized as pathogens, Bacteroides is one of the most dominant gut bacteria. Here we indicate the physiological determinants of the species of Bacteroides for being dominant in human gut microbiota. Each of the host extracellular mucosubstances including glycosaminoglycans (GAGs) and mucin has grown human gut microbiota. In spite of the differences among initial microbiota profiles, Bacteroides species dominated the community when GAG (e.g., chondroitin sulfate or hyaluronan) was used as a sole carbon source. In fact, GAGs and the Bacteroides genes which are vital for the degradation of GAGs were commonly detected in human feces. Mucin has encouraged the growth of Bacteroides and several other genera. A comprehensive analysis on the degradation and assimilation of mucosubstances by the genus Bacteroides using around 30 species has shown that most species degrade and assimilate GAGs and mucin, showing that Bacteroides species can survive even in the undernutrition condition including the fasting state. In the assimilation of GAG or mucin, Bacteroides species significantly secreted essential amino acids, γ-amino butyrate (GABA), and/or short-chain fatty acids which are needed for human health. This is the first report as regards mutually beneficial interaction between human and Bacteroides species via bacterial assimilation of host mucosubstances and secretion of metabolites for host health promotion. Significance The genus Bacteroides is one of the most dominant gut bacteria, although its beneficial effects on human health have not been well understood. Here, we show modes of action in human-Bacteroides interrelationship. Mucosubstances including GAGs and mucin secreted by human host are abundant in gut for microbiota to grow well. Bacteroides species are dominant in the community in the presence of GAGs, and provide human host with a considerable amount of essential amino acids, γ-amino butyrate, and short-chain fatty acids produced from mucosubstances. These results postulate mutually beneficial symbiosis system between human and Bacteroides through bacterial assimilation of host mucosubstances and secretion of metabolites for human body and mental health promotion even in the undernutrition condition including the fasting state.","Bacteroides species are dominant in the community in the presence of GAGs, and provide human host with a considerable amount of essential amino acids, γ-amino butyrate, and short-chain fatty acids produced from mucosubstances, which are needed for human health."
"Sialidases and Fucosidases of <i>Akkermansia muciniphila</i> are crucial for growth on mucin and nutrient sharing with mucus-associated gut bacteria","https://scispace.com/paper/sialidases-and-fucosidases-of-i-akkermansia-muciniphila-i-34at1jec","2022","Posted Content","","J. Preben Morth
Erica Martin","10.1101/2022.09.10.507281","","Abstract The gut mucolytic specialist Akkermansia muciniphila is strongly associated with the integrity of the mucus layer. Mucin glycan utilization requires the removal of diverse protective caps, notably, fucose and sialic acid, but the enzymatic details of this process remain largely unknown. Here, we describe the specificities of ten A. muciniphila glycoside hydrolases, which collectively remove all known sialyl and fucosyl mucin caps including those with double sulphated epitopes. Structural analyses revealed an unprecedented fucosidase modular arrangement and explained the exclusive sialyl T-antigen specificity of a sialidase of a previously unknown family and catalytic apparatus. Key cell attached sialidases and fucosidases conferred mucin-binding and their inhibition abolished growth of A. muciniphila on mucin. Remarkably, the sialic acid fucose did not contribute to A. muciniphila growth, but instead promoted butyrate production by co-cultured Clostridia. This study brings unique mechanistic insight into the initiation of mucin O -glycan degradation by A. muciniphila and the nutrient sharing between key mucus-associated bacteria. ","In this paper , the authors describe the specificities of ten A. muciniphila glycoside hydrolases, which collectively remove all known sialyl and fucosyl mucin caps including those with double sulphated epitopes."
"Bacterial Enzyme Assay for Mucin Glycan Degradation.","https://scispace.com/paper/bacterial-enzyme-assay-for-mucin-glycan-degradation-2ik5kxhsgo","","Journal Article","","Toshihiko Katoh
Hisashi Ashida","10.1007/978-1-0716-3670-1_28","","Bacterial sialidase and sulfoglycosidase may act on the acidic modifications of mucin O-glycans, producing sialic acid and 6-sulfated N-acetylglucosamine, respectively. Assays for these enzymes, using mucin as a substrate, are enabled by the detection and/or quantification of the free monosaccharides that are released by these enzymes. This chapter describes enzyme reactions with mucin, detection by thin-layer chromatography of sialic acid, and quantification of 6-sulfated N-acetylglucosamine by liquid chromatography-tandem mass spectrometry. ","This chapter describes enzyme reactions with mucin, detection by thin-layer chromatography of sialic acid, and quantification of 6-sulfated N-acetylglucosamine by liquid chromatography-tandem mass spectrometry."
"Identification and characterization of a sulfoglycosidase from Bifidobacterium bifidum implicated in mucin glycan utilization","https://scispace.com/paper/identification-and-characterization-of-a-sulfoglycosidase-22xr294ivh","2017","Journal Article","Bioscience, Biotechnology, and Biochemistry","Toshihiko Katoh
Takako Maeshibu
Kei-ichi Kikkawa
Aina Gotoh
Yusuke Tomabechi
Motoharu Nakamura
Wei-Hsiang Liao
Masanori Yamaguchi
Hisashi Ashida
Kenji Yamamoto
Takane Katayama","10.1080/09168451.2017.1361810","","Human gut symbiont bifidobacteria possess carbohydrate-degrading enzymes that act on the O-linked glycans of intestinal mucins to utilize those carbohydrates as carbon sources. However, our knowledge about mucin type O-glycan degradation by bifidobacteria remains fragmentary, especially regarding how they decompose sulfated glycans, which are abundantly found in mucin sugar-chains. Here, we examined the abilities of several Bifidobacterium strains to degrade a sulfated glycan substrate and identified a 6-sulfo-β-d-N-acetylglucosaminidase, also termed sulfoglycosidase, encoded by bbhII from Bifidobacterium bifidum JCM 7004. A recombinant BbhII protein showed a substrate preference toward 6-sulfated and 3,4-disulfated N-acetylglucosamines over non-sulfated and 3-sulfated N-acetylglucosamines. The purified BbhII directly released 6-sulfated N-acetylglucosamine from porcine gastric mucin and the expression of bbhII was moderately induced in the presence of mucin. This de-capping activity may promote utilization of sulfated glycans of mucin by other bacteria including bifidobacteria, thereby establishing the symbiotic relationship between human and gut microbes.","A 6-sulfo-β-d-N-acetylglucosaminidase encoded by bbhII is identified which is involved in the mucin degradation pathway of Bifidobacterium bifidum and may promote utilization of sulfated glycans of mucin by other bacteria including b ifidobacteria, thereby establishing the symbiotic relationship between human and gut microbes."
"Mucin-bacterial interactions in the human oral cavity and digestive tract","https://scispace.com/paper/mucin-bacterial-interactions-in-the-human-oral-cavity-and-1o4l8ch0cn","2010","Journal Article","Gut microbes","Muriel Derrien
Mark W. J. van Passel
Jeroen H.B. van de Bovenkamp
Raymond G Schipper
Willem M. de Vos
Jan Dekker","10.4161/GMIC.1.4.12778","","Mucins are a family of heavily glycosylated proteins that are the major organic components of the mucus layer, the protective layer covering the epithelial cells in many human and animal organs, including the entire gastro-intestinal tract. Microbes that can associate with mucins benefit from this interaction since they can get available nutrients, experience physico-chemical protection and adhere, resulting in increased residence time. Mucin-degrading microorganisms, which often are found in consortia, have not been extensively characterized as mucins are high molecular weight glycoproteins that are hard to study because of their size, complexity and heterogeneity. The purpose of this review is to discuss how advances in mucus and mucin research, and insight in the microbial ecology promoted our understanding of mucin degradation. Recent insight is presented in mucin structure and organization, the microorganisms known to use mucin as growth substrate, with a specific attention on Akkermansia muciniphila, and the molecular basis of microbial mucin degradation owing to availability of genome sequences.","This review discusses how advances in mucus and mucin research, and insight in the microbial ecology promoted the understanding of mucin degradation, and recent insight is presented in mucin structure and organization."
"Blood Group B Degrading Activity of Ruminococcus gnavus α-Galactosidase","https://scispace.com/paper/blood-group-b-degrading-activity-of-ruminococcus-gnavus-a-1353do5pn3","2004","Journal Article","Artificial Cells, Blood Substitutes, and Biotechnology","D. Jane Hata
Daniel S. Smith","10.1081/BIO-120037831","","Ruminococcus gnavus is a Gram positive, nonspore-forming obligate anaerobe normally found in the human alimentary tract. In culture, this organism constitutively produces a 1–3 α-galactosidase. We fractionated and characterized this enzyme demonstrating hydrolysis of the B epitope on erythrocyte membranes and seroconversion to H epitope (blood type O). Since the enzyme yield was low, cell suspension studies could not be performed. Instead, hydrolysis of the B membrane epitope was studied with an ELISA. A highly purified enzyme product was analyzed for characteristics such as pH, ionic strength, and temperature optimum. Activity in red cell preservative solutions and in the presence of type B plasma was also demonstrated. Ruminococcus gnavus a 1–3 α-galactosidase has potential application in the enzymatic conversion of type B to O packed red blood cell units.","Ruminococcus gnavus a 1–3 α-galactosidase has potential application in the enzymatic conversion of type B to O packed red blood cell units."
"Mucin degradation in human colon ecosystems. Degradation of hog gastric mucin by fecal extracts and fecal cultures","https://scispace.com/paper/mucin-degradation-in-human-colon-ecosystems-degradation-of-48k6igbh4m","1981","Journal Article","Gastroenterology","Easwaran P. Variyam
Lansing C. Hoskins","10.1016/0016-5085(81)90502-3","","","It is concluded that, as in the rat, the human enteric microflora degrades mucin carbohydrate moieties extensively and the mucin protein to a lesser extent."
"Bacteria of the human intestinal microbiota produce glycosidases specific for lacto-series glycosphingolipids.","https://scispace.com/paper/bacteria-of-the-human-intestinal-microbiota-produce-owb0fououn","1990","Journal Article","Journal of Biochemistry","Per Falk
Lansing C. Hoskins
Göran Larson","10.1093/OXFORDJOURNALS.JBCHEM.A123223","","Five strains of human fecal bacteria, of the Ruminococcus and Bifidobacterium genera, produce extracellular alpha- and beta-glycosidases that degrade intestinal mucin oligosaccharides and glycosphingolipids of the lacto-series type 1 chain. We have tested the activities and substrate specificities of these enzymes using para-nitrophenyl glycosides and glycosphingolipids of different core chains (lacto, neolacto, globo, isoglobo, galabio, and ganglio), carrying different blood group determinants (A, H, X, Y, Forssman, and para-Forssman), and with different degrees of sialylation (mono- to tetra-sialo). Lactotetraosylceramide and neolactotetraosylceramide were the only core glycosphingolipids degraded by enzymes from these strains, resulting in lactosylceramide and glucosylceramide as the major end products. R. gnavus strain VI-268 did not degrade lactotetraosylceramide but only neolactotetraosylceramide yielding lactotriaosylceramide and lactosylceramide as the major end products. All strains but R. gnavus VI-268 also produced lactosylceramide from a bi-antennary 10-sugar glycosphingolipid with two blood group H determinants based on a lactotetraosylceramide core. Apart from strain specific blood group A-degrading (R. torques strain VIII-239 and IX-70, R. gnavus strain VI-268 and B. infantis VIII-240) and Forssman-degrading (R. torques VIII-239 and IX-70) activities, all strains also degraded the H-5, X-5, and Y-6 glycosphingolipids. All strains released N-acetylneuraminic acid from the gangliosides sialosyl-neolactotetraosylceramide, GD3, GD1a, GD1b, GT1b, and GQ1b corresponding to 2,3-alpha- and 2,8-alpha-N-acetylneuraminidase activities. The R. torques strains VIII-239 and IX-70 also partially desialylated GM1 to lactotetraosylceramide. The para-nitrophenyl glycoside degradations were often incompatible with the data from the glycosphingolipids degradations.(ABSTRACT TRUNCATED AT 250 WORDS)","Five strains of human fecal bacteria produce extracellular alpha- and beta-glycosidases that degrade intestinal mucin oligosaccharides and glycosphingolipids of the lacto-series type 1 chain, and the activities and substrate specificities of these enzymes were tested using para-nitrophenyl glycosides and Glycosides of different core chains."
"Campylobacter jejuni response to human mucin MUC2: modulation of colonization and pathogenicity determinants.","https://scispace.com/paper/campylobacter-jejuni-response-to-human-mucin-muc2-modulation-2rf9penmdd","2008","Journal Article","Journal of Medical Microbiology","Quoc V. Tu
Michael A. McGuckin
George L. Mendz
George L. Mendz","10.1099/JMM.0.47752-0","","Campylobacter jejuni is the main cause of bacterial acute gastroenteritis worldwide. In its colonization of the host intestinal tract, it encounters secreted mucins in the mucus layer and surface mucins in the epithelial cells. Mucins are complex glycoproteins that comprise the major component of mucus and give mucus its viscous consistency. MUC2 is the most abundant secreted mucin in the human intestine; it is a major chemoattractant for C. jejuni, and the bacterium binds to it. There are no studies on the transcriptional response of the bacterium to this mucin. Here, cell-culture techniques and quantitative RT-PCR were used to characterize in vitro the effects of MUC2 on C. jejuni growth and the changes in expression of 20 C. jejuni genes related to various functions. The genes encoding cytolethal distending toxin protein (cdtABC), vacuolating cytotoxin (vacB), C. jejuni lipoprotein (jlpA), Campylobacter invasion antigen (ciaB), the multidrug efflux system (cmeAB), putative mucin-degrading enzymes (cj1344c, cj0843c, cj0256 and cj1055c), flagellin A (flaA) and putative rod-shape-determining proteins (mreB and mreC) were upregulated, whereas those encoding Campylobacter adhesion fibronectin-binding protein (cadF) and sialic acid synthase (neuB1) were downregulated. These results showed that C. jejuni utilizes MUC2 as an environmental cue for the modulation of expression of genes with various functions including colonization and pathogenicity.","Results showed that C. jejuni utilizes MUC2 as an environmental cue for the modulation of expression of genes with various functions including colonization and pathogenicity."
