"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Capsular polysaccharide correlates with immune response to the human gut microbe Ruminococcus gnavus .","https://scispace.com/paper/capsular-polysaccharide-correlates-with-immune-response-to-4y6o2xj9uf","2021","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Matthew T. Henke
Eric M. Brown
Chelsi D. Cassilly
Hera Vlamakis
Hera Vlamakis
Ramnik J. Xavier
Ramnik J. Xavier
Jon Clardy","10.1073/PNAS.2007595118","","Active inflammatory bowel disease (IBD) often coincides with increases of Ruminococcus gnavus, a gut microbe found in nearly everyone. It was not known how, or if, this correlation contributed to disease. We investigated clinical isolates of R. gnavus to identify molecular mechanisms that would link R. gnavus to inflammation. Here, we show that only some isolates of R. gnavus produce a capsular polysaccharide that promotes a tolerogenic immune response, whereas isolates lacking functional capsule biosynthetic genes elicit robust proinflammatory responses in vitro. Germ-free mice colonized with an isolate of R. gnavus lacking a capsule show increased measures of gut inflammation compared to those colonized with an encapsulated isolate in vivo. These observations in the context of our earlier identification of an inflammatory cell-wall polysaccharide reveal how some strains of R. gnavus could drive the inflammatory responses that characterize IBD.","This paper showed that only some isolates of Ruminococcus gnavus produce a capsular polysaccharide that promotes a tolerogenic immune response, whereas isolates lacking functional capsule biosynthetic genes elicit robust proinflammatory responses in vitro."
"Significance of Sulfated Glycans on Mucins in the Gut","https://scispace.com/paper/significance-of-sulfated-glycans-on-mucins-in-the-gut-jg5xe479ll","2023","Journal Article","Trends in Glycoscience and Glycotechnology","Hirohito Abo
Hiroto Kawashima","10.4052/tigg.2219.1e","","In the intestine, mucins function as a physical barrier separating the gut bacteria and the host. MUC2 mucin is a highly O-glycosylated glycoprotein, and its glycans are an essential post-translational modification for MUC2 function. In recent years, it has been discovered that specific structural units of the complex MUC2 glycans play distinct physiological functions. In particular, the sulfation of GlcNAc and Galactose in MUC2 glycans is essential for intestinal barrier function. Furthermore, gut bacteria utilize mucin sugar chains as a nutrient source by employing specific sulfatase enzymes, allowing them to colonize in the intestine. On the other hand, gut bacteria regulate host glycosylation through the induction of glycosyltransferase expression. In the light of recent studies on the structure and function of MUC2 glycans, mucins are not only functioning as a physical barrier but also as molecules that mediate complex interactions with gut microbiota. In this article, we discuss the function of MUC2 mucin and its glycosylation, with a particular focus on sulfated glycans. ","This study highlights the significance of sulfated glycans on mucins in the gut, revealing their role in intestinal barrier function, nutrient source for gut bacteria, and mediator of complex interactions with gut microbiota through glycosylation and sulfation."
"Carbohydrate-active enzymes from Akkermansia muciniphila breakdown mucin O-glycans to completion","https://scispace.com/paper/carbohydrate-active-enzymes-from-akkermansia-muciniphila-19taz865a2","2024","Preprint","","Lucy I. Crouch
Cassie R. Bakshani
Taiwo O Ojuri
Bo Pilgaard
Jesper Holck
Ross S. McInnes
Maria I. Zakhour
Manon Kerouedan
Emily Newton
David N. Bolam","10.1101/2024.03.27.586211","","Akkermansia muciniphila is a human microbial symbiont residing in the mucosal layer of the large intestine. Its main carbon source is the highly heterogeneous mucin glycoprotein that constitutes the majority of the mucus dry weight. A. muciniphila uses an array of Carbohydrate-Active enZymes (CAZymes) and sulfatases to access this complex energy source. Here we describe the biochemical characterisation of fifty-four glycoside hydrolases (from twenty-four families), twelve sulfatases, and one polysaccharide lyase to provide a holistic understanding of the O-glycan degrading activities A. muciniphila carries out in the colon. The results provide an extensive insight into the sequence of O-glycan degradation and the localisation of the different activities. One of the most outstanding elements of this work was the demonstration that these enzymes can act synergistically to degrade the O-glycans on the mucin polypeptide to completion, down to the core GalNAc. ","A. muciniphila utilizes a diverse set of CAZymes and sulfatases to completely degrade mucin O-glycans."
"Discovery of intramolecular trans-sialidases in human gut microbiota suggests novel mechanisms of mucosal adaptation.","https://scispace.com/paper/discovery-of-intramolecular-trans-sialidases-in-human-gut-4kenbg932e","2015","Journal Article","Nature Communications","Louise E. Tailford
C. David Owen
John Walshaw
Emmanuelle H. Crost
Jemma Hardy-Goddard
Gwénaëlle Le Gall
Willem M. de Vos
Garry L. Taylor
Nathalie Juge","10.1038/NCOMMS8624","","The gastrointestinal mucus layer is colonized by a dense community of microbes catabolizing dietary and host carbohydrates during their expansion in the gut. Alterations in mucosal carbohydrate availability impact on the composition of microbial species. Ruminococcus gnavus is a commensal anaerobe present in the gastrointestinal tract of >90% of humans and overrepresented in inflammatory bowel diseases (IBD). Using a combination of genomics, enzymology and crystallography, we show that the mucin-degrader R. gnavus ATCC 29149 strain produces an intramolecular trans-sialidase (IT-sialidase) that cleaves off terminal α2-3-linked sialic acid from glycoproteins, releasing 2,7-anhydro-Neu5Ac instead of sialic acid. Evidence of IT-sialidases in human metagenomes indicates that this enzyme occurs in healthy subjects but is more prevalent in IBD metagenomes. Our results uncover a previously unrecognized enzymatic activity in the gut microbiota, which may contribute to the adaptation of intestinal bacteria to the mucosal environment in health and disease.","The results uncover a previously unrecognized enzymatic activity in the gut microbiota, which may contribute to the adaptation of intestinal bacteria to the mucosal environment in health and disease."
"Various adherent-invasive e. coli (aiec) and non-aiec strains isolated from crohn’s disease patients grow differently with ruminococcus gnavus pre-digested mucus and r. gnavus-released pre-digested ileal and colonic mucus monosaccharides","https://scispace.com/paper/various-adherent-invasive-e-coli-aiec-and-non-aiec-strains-359rswy4pu","2024","Journal Article","Inflammatory Bowel Diseases","Saori Kashiwagi
Belgin Dogan
Sebastian Perez-Orozco
Biswa Choudhury
Simon M. Gray
Sebastian Winter
Kenneth W Simpson
R. B. Sartor","10.1093/ibd/izae020.137","","
 
 
 Mucus-digesting Ruminococcus gnavus (R. gnavus), adherent-invasive E. coli (AIEC), and hydrogen sulfide (H2S) are enriched in active Crohn’s disease (CD) patients compared to healthy subjects. Dual colonization of R. gnavus and E. coli LF82 in ex-germ-free mice enhanced distal colitis and H2S production in cecal contents. R. gnavus pre-digestion of mucus enhanced the ileal CD isolate AIEC LF82 growth and H2S production in vitro. H2S enhanced LF82 adhesion and invasion both in vitro and in vivo along with related LF82 adhesion gene expression and Caco-2 cell expression of CEACAM6, a receptor for AIEC ligand FimH. Interactions between other CD-derived AIEC/non-AIEC and R. gnavus are unknown.
 
 
 
 Different AIEC and non-AIEC may grow and produce H2S differently using mucus digested by R. gnavus, which releases mucus-derived monosaccharides and sulfur substrates.
 
 
 
 We studied CD-derived clinical isolates of AIEC 541-15 (phylotype A), 541-1 (B1), LF82 and NRG857c (B2) and non-AIEC T75 (A) and lab strain K12 (A). M9 minimal media was supplemented with porcine gastric mucin (PGM), ileal (MIM) and colonic (MCoM) mucus isolated from germ-free mice. We measured growth kinetics and H2S production by these AIEC and non-AIEC following culture with sterile supernatants of each mucin/mucus media precultured with or without R. gnavus, monosaccharides obtained by R. gnavus digestion of mucus, and several sulfur substrates in the gut added to M9 minimal media.
 
 
 
 AIEC, especially LF82 (B2), grew better with ileal mucus aerobically and, to a lesser extent, anaerobically than non-AIEC strains, with even greater AIEC growth with R. gnavus pre-digested mucus (Fig.1). AIEC produced more H2S with R. gnavus-precultured mucus than with mucus alone. R. gnavus digestion of PGM released mucus monosaccharides (Fig.2A). AIEC strains grew differently with each monosaccharide constituent of R. gnavus pre-digested PGM. AIEC grew better than non-AIEC with each monosaccharide in aerobic conditions, but AIEC (B2) grew better than others in all monosaccharides in anaerobic conditions (Fig.2B). Amongst mucus-relevant sulfur substrates, L-cysteine was the only substrate to enhance E. coli H2S production by all AIEC and non-AIEC strains. All mucus-relevant sulfur substrates supported R. gnavus survival for 24 hrs, while H2S sustained R. gnavus for 48 hrs in minimum media.
 
 
 
 AIEC grew better and produced more H2S with R. gnavus pre-digested mucus suggesting that co-existence of AIEC with R. gnavus mutually support each other and may explain why they are often observed together in active CD patients. In addition, enhanced AIEC growth with ileal vs. colonic mucus may explain why AIEC are frequently isolated from ileal CD patients. AIEC phylotype growth differences with mucus substrates may explain their persistence in the ileal mucosa.
 
 Figure 1
 
 Figure 2
","AIEC grew better and produced more H2S with R. gnavus pre-digested mucus suggesting that co-existence of AIEC with R. gnavus mutually support each other and may explain why they are often observed together in active CD patients."
"The gut mucin-microbiota interactions: a missing key to optimizing endurance performance","https://scispace.com/paper/the-gut-mucin-microbiota-interactions-a-missing-key-to-3h61ucm2tx","2023","Journal Article","Frontiers in Physiology","Allison Clark
Núria Mach","10.3389/fphys.2023.1284423","","Endurance athletes offer unique physiology and metabolism compared to sedentary individuals. Athletes training at high intensities for prolonged periods are at risk for gastrointestinal disturbances. An important factor in endurance performance is the integrity and function of the gut barrier, which primarily depends on heavily O-glycosylated mucins. Emerging evidence shows a complex bidirectional dialogue between glycans on mucins and gut microorganisms. This review emphasizes the importance of the crosstalk between the gut microbiome and host mucus mucins and some of the mechanisms underlying this symbiosis. The contribution of mucin glycans to the composition and functionality of the gut microbiome is discussed, as well as the persuasive impact of the gut microbiome on mucin composition, thickness, and immune and metabolic functions. Lastly, we propose natural and synthetic glycans supplements to improve intestinal mucus production and barrier function, offering new opportunities to enhance endurance athletes’ performance and gut health.","This review emphasizes the importance of the crosstalk between the gut microbiome and host mucus mucins and some of the mechanisms underlying this symbiosis, and proposes natural and synthetic glycans supplements to improve intestinal mucus production and barrier function."
"Agarooligosaccharides as a novel concept in prebiotics: selective inhibition of Ruminococcus gnavus and Fusobacterium nucleatum while preserving Bifidobacteria, Lactobacillales in vitro, and inhibiting Lachnospiraceae in vivo","https://scispace.com/paper/agarooligosaccharides-as-a-novel-concept-in-prebiotics-5jek2huscffr","2024","Journal Article","Microbiology","Tadashi Fujii
Koji Karasawa
Hideaki Takahashi
Ikuya Shirai
Kohei Funasaka
Eizaburo Ohno
Yoshiki Hirooka
Takumi Tochio","10.1099/mic.0.001510","","Recent studies have linked ","Agarooligosaccharides selectively inhibit Ruminococcus gnavus and Fusobacterium nucleatum, while preserving Bifidobacteria and Lactobacillales in vitro, and inhibit Lachnospiraceae in vivo, suggesting a novel prebiotic concept with potential therapeutic applications in gut microbiome modulation."
"<i>O</i>-Mucin-degrading carbohydrate-active enzymes and their possible implication in inflammatory bowel diseases","https://scispace.com/paper/i-o-i-mucin-degrading-carbohydrate-active-enzymes-and-their-2bq0g01q","2023","Journal Article","Essays in Biochemistry","Gabrielle Potocki-Véronèse","10.1042/ebc20220153","","Inflammatory bowel diseases (IBD) are modern diseases, with incidence rising around the world. They are associated with perturbation of the intestinal microbiota, and with alteration and crossing of the mucus barrier by the commensal bacteria that feed on it. In the process of mucus catabolism and invasion by gut bacteria, carbohydrate-active enzymes (CAZymes) play a critical role since mucus is mainly made up by O- and N-glycans. Moreover, the occurrence of IBD seems to be associated with low-fiber diets. Conversely, supplementation with oligosaccharides, such as human milk oligosaccharides (HMOs), which are structurally similar to intestinal mucins and could thus compete with them towards bacterial mucus-degrading CAZymes, has been suggested to prevent inflammation. In this mini-review, we will establish the current state of knowledge regarding the identification and characterization of mucus-degrading enzymes from both cultured and uncultured species of gut commensals and enteropathogens, with a particular focus on the present technological opportunities available to further the discovery of mucus-degrading CAZymes within the entire gut microbiome, by coupling microfluidics with metagenomics and culturomics. Finally, we will discuss the challenges to overcome to better assess how CAZymes targeting specific functional oligosaccharides could be involved in the modulation of the mucus-driven cross-talk between gut bacteria and their host in the context of IBD. ","In this article , the authors present the current state of knowledge regarding the identification and characterization of mucus-degrading enzymes from both cultured and uncultured species of gut commensals and enteropathogens."
"Living on the edge: Mucus-associated microbes in the colon","https://scispace.com/paper/living-on-the-edge-mucus-associated-microbes-in-the-colon-7bexkphbj1j5","2025","Journal Article","Mucosal Immunology","Mihovil Joja
Erica T. Grant
Mahesh S. Desai","10.1016/j.mucimm.2025.04.003","","The colonic mucus layer acts as a physicochemical barrier to pathogen invasion and as a habitat for mucus-associated microbes. This mucosal microbiome plays a crucial role in moderating mucus production, maintaining barrier integrity, and shaping the host immune response. However, unchecked mucin foraging may render the host vulnerable to disease. To better understand these dynamics in the mucus layer, it is essential to advance fundamental knowledge on how commensals bind to and utilize mucin as well as their interactions with both the host and their microbial neighbors. We present an overview of approaches for surveying mucus-associated bacteria and assessing their mucin-utilizing capacity, alongside a discussion of the limitations of existing methods. Additionally, we highlight how diet and host secretory immunoglobulin A interact with the mucosal bacterial community in the colon. Insights into this subset of the microbial community can guide therapeutic strategies to optimally support and modulate mucosal barrier integrity. ","The colonic mucus layer harbors a unique microbiome that moderates mucus production, immune response, and barrier integrity, but unchecked mucin foraging can lead to disease; understanding commensal-mucin interactions is crucial for therapeutic strategies."
"Gut Goo: Physiology, Diet, and Therapy of Intestinal Mucus and Biofilms in Gastrointestinal Health and Disease","https://scispace.com/paper/gut-goo-physiology-diet-and-therapy-of-intestinal-mucus-and-1c3xq9h5bq1n","2024","Journal Article","Clinical Gastroenterology and Hepatology","John Damianos
Nada Abdelnaem
Michael Camilleri","10.1016/j.cgh.2024.09.007","","The gastrointestinal tract has remarkable capacity to withstand considerable insults from exposure to abrasive food particles, chemicals, allergens, and pathogenic microbes. Maintaining a robust epithelial barrier sequesters these potentially harmful substances in the lumen, preventing absorption into the systemic circulation. Normal functioning of this barrier is central in diverse physiological processes including digestion, immunity, inflammation, and gut-brain signaling. One crucial component of the barrier is the mucus layer covering the epithelium. There is increased appreciation of the importance of mucus in maintenance of the gut barrier, and how dysregulation of the mucus layer contributes to several common gastrointestinal pathologies. This manuscript reviews the physical and chemical properties of mucus, its maintenance and turnover, and its role in maintaining gut barrier integrity. The dynamic interactions of the mucus layer within the gut ecosystem are illustrated by highlighting how a weakened mucus layer or defective mucus production facilitate pathogenic microbial colonization and mucosal biofilm formation. These may potentially contribute to the pathogenesis of gastrointestinal diseases such as inflammatory bowel diseases or result in secretion and mucosal damage and inflammation in bile acid diarrhea. A final goal is to review how certain dietary factors, especially low-fiber diets and emulsifiers common in Western diets, can harm the mucus layer. This report summarizes evidence from preclinical and human studies that document damage to the mucus layer, and reviews approaches including diets and probiotics that promote a healthy mucus layer and break down pathogenic biofilms, thereby potentially preventing and/or treating gastrointestinal diseases that impact mucosal integrity. ","This review explores the gut's mucus layer and biofilms, highlighting their role in gut barrier integrity, and how dysregulation contributes to gastrointestinal diseases, with a focus on dietary factors and therapeutic approaches to promote a healthy mucus layer."
"Unravelling the specificity and mechanism of sialic acid recognition by the gut symbiont Ruminococcus gnavus.","https://scispace.com/paper/unravelling-the-specificity-and-mechanism-of-sialic-acid-3h042d60o0","2017","Journal Article","Nature Communications","C. David Owen
Louise E. Tailford
Serena Monaco
Tanja Šuligoj
Laura Vaux
Romane Lallement
Zahra Khedri
Hai Yu
Karine Lecointe
John Walshaw
John Walshaw
Sandra Tribolo
Marc Horrex
Andrew Bell
Xi Chen
Garry L. Taylor
Ajit Varki
Jesús Angulo
Nathalie Juge","10.1038/S41467-017-02109-8","","Ruminococcus gnavus is a human gut symbiont wherein the ability to degrade mucins is mediated by an intramolecular trans-sialidase (RgNanH). RgNanH comprises a GH33 catalytic domain and a sialic acid-binding carbohydrate-binding module (CBM40). Here we used glycan arrays, STD NMR, X-ray crystallography, mutagenesis and binding assays to determine the structure and function of RgNanH_CBM40 (RgCBM40). RgCBM40 displays the canonical CBM40 β-sandwich fold and broad specificity towards sialoglycans with millimolar binding affinity towards α2,3- or α2,6-sialyllactose. RgCBM40 binds to mucus produced by goblet cells and to purified mucins, providing direct evidence for a CBM40 as a novel bacterial mucus adhesin. Bioinformatics data show that RgCBM40 canonical type domains are widespread among Firmicutes. Furthermore, binding of R. gnavus ATCC 29149 to intestinal mucus is sialic acid mediated. Together, this study reveals novel features of CBMs which may contribute to the biogeography of symbiotic bacteria in the gut.","Novel features of CBMs are revealed which may contribute to the biogeography of symbiotic bacteria in the gut and specific carbohydrate-binding modules associated with bacterial carbohydrate-active enzymes are mucus adhesins that target regions of the distal colon rich in sialomucins."
"Evidence and Role for Bacterial Mucin Degradation in Cystic Fibrosis Airway Disease","https://scispace.com/paper/evidence-and-role-for-bacterial-mucin-degradation-in-cystic-affxkswlrz","2016","Journal Article","PLOS Pathogens","Jeffrey M. Flynn
David E. Niccum
Jordan M. Dunitz
Ryan C. Hunter","10.1371/JOURNAL.PPAT.1005846","","Chronic lung infections in cystic fibrosis (CF) patients are composed of complex microbial communities that incite persistent inflammation and airway damage. Despite the high density of bacteria that colonize the lower airways, nutrient sources that sustain bacterial growth in vivo, and how those nutrients are derived, are not well characterized. In this study, we examined the possibility that mucins serve as an important carbon reservoir for the CF lung microbiota. While Pseudomonas aeruginosa was unable to efficiently utilize mucins in isolation, we found that anaerobic, mucin-fermenting bacteria could stimulate the robust growth of CF pathogens when provided intact mucins as a sole carbon source. 16S rRNA sequencing and enrichment culturing of sputum also identified that mucin-degrading anaerobes are ubiquitous in the airways of CF patients. The collective fermentative metabolism of these mucin-degrading communities in vitro generated amino acids and short chain fatty acids (propionate and acetate) during growth on mucin, and the same metabolites were also found in abundance within expectorated sputum. The significance of these findings was supported by in vivo P. aeruginosa gene expression, which revealed a heightened expression of genes required for the catabolism of propionate. Given that propionate is exclusively derived from bacterial fermentation, these data provide evidence for an important role of mucin fermenting bacteria in the carbon flux of the lower airways. More specifically, microorganisms typically defined as commensals may contribute to airway disease by degrading mucins, in turn providing nutrients for pathogens otherwise unable to efficiently obtain carbon in the lung.","It was found that anaerobic, mucin-fermenting bacteria could stimulate the robust growth of CF pathogens when provided intact mucins as a sole carbon source, and data provide evidence for an important role of mucin fermenting bacteria in the carbon flux of the lower airways."
"The outer mucus layer hosts a distinct intestinal microbial niche","https://scispace.com/paper/the-outer-mucus-layer-hosts-a-distinct-intestinal-microbial-1tduazzce2","2015","Journal Article","Nature Communications","Hai Li
Julien P. Limenitakis
Tobias Fuhrer
Markus B. Geuking
Melissa A. E. Lawson
Madeleine Wyss
Sandrine Brugiroux
Irene Keller
Jamie A. Macpherson
Sandra Rupp
Bettina Stolp
Jens V. Stein
Bärbel Stecher
Uwe Sauer
Kathleen McCoy
Andrew J. Macpherson","10.1038/NCOMMS9292","","The overall composition of the mammalian intestinal microbiota varies between individuals: within each individual there are differences along the length of the intestinal tract related to host nutrition, intestinal motility and secretions. Mucus is a highly regenerative protective lubricant glycoprotein sheet secreted by host intestinal goblet cells; the inner mucus layer is nearly sterile. Here we show that the outer mucus of the large intestine forms a unique microbial niche with distinct communities, including bacteria without specialized mucolytic capability. Bacterial species present in the mucus show differential proliferation and resource utilization compared with the same species in the intestinal lumen, with high recovery of bioavailable iron and consumption of epithelial-derived carbon sources according to their genome-encoded metabolic repertoire. Functional competition for existence in this intimate layer is likely to be a major determinant of microbiota composition and microbial molecular exchange with the host.","It is shown that the outer mucus of the large intestine forms a unique microbial niche with distinct communities, including bacteria without specialized mucolytic capability, and bacterial species present in the mucus show differential proliferation and resource utilization compared with the same species in the intestinal lumen."
"Metagenomic Analysis of Taxonomic and Functional Changes in Gut Microbiota of Patients with the Alcohol Dependence Syndrome","https://scispace.com/paper/metagenomic-analysis-of-taxonomic-and-functional-changes-in-e7q49ifud5td","","","","V. B. Dubinkina
A. V. Tyakht
E. N. Ilina
D. S. Ischenko
B. A. Kovarsky
K. S. Yarygin
A. V. Pavlenko
A. S. Popenko
D. G. Alexeev
A. E. Taraskina
R. F. Nasyrova
E. M. Krupitski
L. O. Skorodumova
A. K. Larin
E. S. Kostryukova
V. M. Govorun","10.1134/s1990750816020037","","The first metagenomic study of gut microbiota in patients with the alcohol dependence syndrome (ADS) has been performed in the whole-genome sequencing (“shotgun”) format. Taxonomic analysis revealed changes in the relative abundance of the predominant bacteria associated with inflammatioln (including increased levels of Ruminococcus gnavus and R. torques, and decreased levels of Faecalibacterium and Akkermansia genera). The microbiota of ADS patients was characterized by the presence of opportunistic pathogens rarely detected in metagenomes of healthy individuals from different countries. Comparative analysis of total metabolic potential revealed increased relative abundance of KEGG pathways associated with the response to oxidative stress. ADS patients also had increased levels of two specific groups of genes encoding enzymes involved in the metabolism of alcohol, as well as virulence factors. It is possible that gut microbiota of ADS patients demonstrating changes in both taxonomic and functional composition plays a role in modulating the effects of alcohol on the host body","This metagenomic study of gut microbiota in alcohol dependence syndrome patients reveals taxonomic changes, increased opportunistic pathogens, and altered metabolic pathways, suggesting a potential role of gut microbiota in modulating alcohol effects on the host body."
"Genome-Scale Model and Omics Analysis of Metabolic Capacities of Akkermansia muciniphila Reveal a Preferential Mucin-Degrading Lifestyle.","https://scispace.com/paper/genome-scale-model-and-omics-analysis-of-metabolic-4k0rubtlg5","2017","Journal Article","Applied and Environmental Microbiology","Noora Ottman
Mark Davids
Maria Suarez-Diez
Sjef Boeren
Peter J. Schaap
Vitor A. P. Martins dos Santos
Hauke Smidt
Clara Belzer
Willem M. de Vos","10.1128/AEM.01014-17","","The composition and activity of the microbiota in the human gastrointestinal tract are primarily shaped by nutrients derived from either food or the host. Bacteria colonizing the mucus layer have evolved to use mucin as a carbon and energy source. One of the members of the mucosa-associated microbiota is Akkermansia muciniphila, which is capable of producing an extensive repertoire of mucin-degrading enzymes. To further study the substrate utilization abilities of A. muciniphila, we constructed a genome-scale metabolic model to test amino acid auxotrophy, vitamin biosynthesis, and sugar-degrading capacities. The model-supported predictions were validated by in vitro experiments, which showed A. muciniphila to be able to utilize the mucin-derived monosaccharides fucose, galactose, and N-acetylglucosamine. Growth was also observed on N-acetylgalactosamine, even though the metabolic model did not predict this. The uptake of these sugars, as well as the nonmucin sugar glucose, was enhanced in the presence of mucin, indicating that additional mucin-derived components are needed for optimal growth. An analysis of whole-transcriptome sequencing (RNA-Seq) comparing the gene expression of A. muciniphila grown on mucin with that of the same bacterium grown on glucose confirmed the activity of the genes involved in mucin degradation and revealed most of these to be upregulated in the presence of mucin. The transcriptional response was confirmed by a proteome analysis, altogether revealing a hierarchy in the use of sugars and reflecting the adaptation of A. muciniphila to the mucosal environment. In conclusion, these findings provide molecular insights into the lifestyle of A. muciniphila and further confirm its role as a mucin specialist in the gut.IMPORTANCEAkkermansia muciniphila is among the most abundant mucosal bacteria in humans and in a wide range of other animals. Recently, A. muciniphila has attracted considerable attention because of its capacity to protect against diet-induced obesity in mouse models. However, the physiology of A. muciniphila has not been studied in detail. Hence, we constructed a genome-scale model and describe its validation by transcriptomic and proteomic approaches on bacterial cells grown on mucus and glucose, a nonmucus sugar. The results provide detailed molecular insight into the mucus-degrading lifestyle of A. muciniphila and further confirm the role of this mucin specialist in producing propionate and acetate under conditions of the intestinal tract.","A genome-scale metabolic model is constructed and its validation by transcriptomic and proteomic approaches on bacterial cells grown on mucus and glucose, a nonmucus sugar provides detailed molecular insight into the mucus-degrading lifestyle of A. muciniphila and confirms its role as a mucin specialist in the gut."
"Exploring strain-level diversity in the gut microbiome through mucin particle adhesion.","https://scispace.com/paper/exploring-strain-level-diversity-in-the-gut-microbiome-15ypvto379k3","2024","Journal Article","Applied and Environmental Microbiology","Keita Nishiyama
Ryuta Murakami
Masaki Nakahata
N Hashikura
Hiroki Kaneko
Fu Namai
Wakako Ikeda-Ohtsubo
Jin-zhong Xiao
Haruki Kitazawa
Toshitaka Odamaki","10.1128/aem.01235-24","","Mucin glycoproteins are a significant source of carbon for the gut bacteria. Various gut microbial species possess diverse hydrolytic enzymes and catabolic pathways for breaking down mucin glycans, resulting in competition for the limited nutrients within the gut environment. Adherence to mucin glycans represents a crucial strategy used by gut microbes to access nutrient reservoirs. Understanding these properties is pivotal for comprehending the survival mechanisms of bacteria in the gastrointestinal tract. However, characterization of individual strains within the vast array of coexisting bacteria in the microbiome is challenging. To investigate this, we developed mucin-immobilized particles by immobilizing porcine gastric mucin (PGM) onto glass beads chemically modified with boronic acid. These PGM-immobilized particles were then anaerobically cultured with human fecal microbiota, and the bacteria adhering to PGM were isolated. Interestingly, the microbiome composition remained largely unchanged irrespective of PGM immobilization. Nonetheless, bacteria isolated from PGM-immobilized glass particles exhibited notably higher N-acetylgalactosaminidase activity compared to the control beads. Furthermore, Bacteroides strains isolated from PGM-immobilized glass particles displayed enhanced adhesive and metabolic properties to PGM. These findings underscore the utility of PGM particles in enriching and isolating specific microbes. Moreover, they highlight substantial differences in microbial properties at the strain level. We anticipate that PGM-immobilized particles will advance culture-based microbiome research, emphasizing the significance of strain-level characterization.


IMPORTANCE
Metabolism of mucin glycans by gut bacteria represents a crucial strategy for accessing nutrient reservoirs. The efficacy of mucin glycan utilization among gut bacteria hinges on the metabolic capabilities of individual strains, necessitating meticulous strain-level characterization. In this investigation, we used glass beads chemically immobilized with mucins to selectively enrich bacteria from fecal fermentation cultures, based on their superior adhesion to and metabolism of mucin glycoproteins. These findings lend support to the hypothesis that the physical interactions between bacteria and mucin glycoprotein components directly correlate with their capacity to utilize mucins as nutrient sources. Furthermore, our study implies that physical proximity may significantly influence bacterial nutrient acquisition within the ecosystem, facilitating gut bacteria's access to carbohydrate components.","Researchers developed mucin-immobilized particles to study gut microbiome diversity, finding that specific bacteria strains exhibit enhanced adhesive and metabolic properties to mucin, highlighting the importance of strain-level characterization in understanding gut bacteria's nutrient acquisition strategies."
"Impact of structurally diverse polysaccharides on colonic mucin O-glycosylation and gut microbiota","https://scispace.com/paper/impact-of-structurally-diverse-polysaccharides-on-colonic-3mfggipvd1","2023","Journal Article","npj biofilms and microbiomes","Tong Zhao
Yue Zhang
Linhua Nan
Qing Zhu
Shukai Wang
Yutao Xie
Xinling Dong
Cui Ling Cao
Xiaoliang Lin
Yu Lu
Yuxia Liu
Lina Huang
Guiping Gong
Zhongfu Wang","10.1038/s41522-023-00468-3","","Abstract Understanding how dietary polysaccharides affect mucin O -glycosylation and gut microbiota could provide various nutrition-based treatments. Here, the O -glycan profile of the colonic mucosa and gut microbiome were investigated in C57BL/6J mice fed six structurally diverse dietary polysaccharides and a mixture of six fibers. Dietary polysaccharides increased total O -glycans, mainly by stimulating neutral glycans. Highly branched arabinogalactan promoted terminally fucosylated core 1 O -glycans; whereas linear polysaccharides, including pectin, konjac glucomannan, inulin, and the fiber mixture, favored terminally di-fucosylated O -glycans. The last three polysaccharides also lowered the level of sulfated O -glycans and sialylated mono-fucosylated O -glycans. Varied monosaccharide composition in mixed polysaccharides had a synergistic beneficial effect, boosting fucosylated neutral glycans, decreasing acidic glycans, and stimulating microbial richness and diversity. Dietary polysaccharides containing arabinose and sulfate groups enhanced the relative abundances of Akkermansia and Muribaculaceae , respectively. The present comparison reveals the relationship between dietary polysaccharide structure, mucin O -glycan composition, and intestinal microorganisms. ","Varied monosaccharide composition in mixed polysaccharides had a synergistic beneficial effect, boosting fucosylated neutral glycans, decreasing acidic glycans and stimulating microbial richness and diversity."
"Distribution of Genes Encoding the Trypsin-Dependent Lantibiotic Ruminococcin A among Bacteria Isolated from Human Fecal Microbiota","https://scispace.com/paper/distribution-of-genes-encoding-the-trypsin-dependent-19vquaglar","2002","Journal Article","Applied and Environmental Microbiology","Francoise Marcille
Ana Gomez
P. Joubert
M. Ladiré
G. Veau
A. Clara
Françoise Gavini
Anne Willems
Michel Fons","10.1128/AEM.68.7.3424-3431.2002","","Fourteen bacterial strains capable of producing a trypsin-dependent antimicrobial substance active against Clostridium perfringens were isolated from human fecal samples of various origins (from healthy adults and children, as well as from adults with chronic pouchitis). Identification of these strains showed that they belonged to Ruminococcus gnavus, Clostridium nexile, and Ruminococcus hansenii species or to new operational taxonomic units, all from the Clostridium coccoides phylogenetic group. In hybridization experiments with a probe specific for the structural gene encoding the trypsin-dependent lantibiotic ruminococcin A (RumA) produced by R. gnavus, seven strains gave a positive response. All of them harbored three highly conserved copies of rumA-like genes. The deduced peptide sequence was identical to or showed one amino acid difference from the hypothetical precursor of RumA. Our results indicate that the rumA-like genes have been disseminated among R. gnavus and phylogenetically related strains that can make up a significant part of the human fecal microbiota.","The results indicate that the rumA-like genes have been disseminated among R. gnavus and phylogenetically related strains that can make up a significant part of the human fecal microbiota."
