"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Symbiotic Human Gut Bacteria with Variable Metabolic Priorities for Host Mucosal Glycans","https://scispace.com/paper/symbiotic-human-gut-bacteria-with-variable-metabolic-mlv4sxwno7","2015","Journal Article","Mbio","Nicholas A. Pudlo
Karthik Urs
Supriya Suresh Kumar
J. Bruce German
David A. Mills
Eric C. Martens","10.1128/MBIO.01282-15","https://scispace.com/pdf/symbiotic-human-gut-bacteria-with-variable-metabolic-mlv4sxwno7.pdf","Many symbiotic gut bacteria possess the ability to degrade multiple polysaccharides, thereby providing nutritional advantages to their hosts. Like microorganisms adapted to other complex nutrient environments, gut symbionts give different metabolic priorities to substrates present in mixtures. We investigated the responses of Bacteroides thetaiotaomicron, a common human intestinal bacterium that metabolizes more than a dozen different polysaccharides, including the O-linked glycans that are abundant in secreted mucin. Experiments in which mucin glycans were presented simultaneously with other carbohydrates show that degradation of these host carbohydrates is consistently repressed in the presence of alternative substrates, even by B. thetaiotaomicron previously acclimated to growth in pure mucin glycans. Experiments with media containing systematically varied carbohydrate cues and genetic mutants reveal that transcriptional repression of genes involved in mucin glycan metabolism is imposed by simple sugars and, in one example that was tested, is mediated through a small intergenic region in a transcript-autonomous fashion. Repression of mucin glycan-responsive gene clusters in two other human gut bacteria, Bacteroides massiliensis and Bacteroides fragilis, exhibited variable and sometimes reciprocal responses compared to those of B. thetaiotaomicron, revealing that these symbionts vary in their preference for mucin glycans and that these differences occur at the level of controlling individual gene clusters. Our results reveal that sensing and metabolic triaging of glycans are complex processes that vary among species, underscoring the idea that these phenomena are likely to be hidden drivers of microbiota community dynamics and may dictate which microorganisms preferentially commit to various niches in a constantly changing nutritional environment. IMPORTANCE Human intestinal microorganisms impact many aspects of health and disease, including digestion and the propensity to develop disorders such as inflammation and colon cancer. Complex carbohydrates are a major component of the intestinal habitat, and numerous species have evolved and refined strategies to compete for these coveted nutrients. Our findings reveal that individual bacteria exhibit different preferences for carbohydrates emanating from host diet and mucosal secretions and that some of these prioritization strategies are opposite to one another. Thus, we reveal new aspects of how individual bacteria, some with otherwise similar metabolic potential, partition to “preferred niches” in the complex gut ecosystem, which has important and immediate implications for understanding and predicting the behavioral dynamics of this community.","Investigating the responses of Bacteroides thetaiotaomicron, a common human intestinal bacterium that metabolizes more than a dozen different polysaccharides, reveals new aspects of how individual bacteria partition to “preferred niches” in the complex gut ecosystem, which has important and immediate implications for understanding and predicting the behavioral dynamics of this community."
"Evaluating in Vitro Culture Medium of Gut Microbiome with Orthogonal Experimental Design and a Metaproteomics Approach","https://scispace.com/paper/evaluating-in-vitro-culture-medium-of-gut-microbiome-with-3t0ut9a27j","2018","Journal Article","Journal of Proteome Research","Leyuan Li
Xu Zhang
Zhibin Ning
Janice Mayne
Jasmine I. Moore
James Butcher
Cheng-Kang Chiang
David R. Mack
Alain Stintzi
Daniel Figeys
Daniel Figeys","10.1021/ACS.JPROTEOME.7B00461","","In vitro culture based approaches are time- and cost-effective solutions for rapidly evaluating the effects of drugs or natural compounds against microbiomes. The nutritional composition of the culture medium is an important determinant for effectively maintaining the gut microbiome in vitro. This study combines orthogonal experimental design and a metaproteomics approach to obtaining functional insights into the effects of different medium components on the microbiome. Our results show that the metaproteomic profile respond differently to medium components, including inorganic salts, bile salts, mucin, and short-chain fatty acids. Multifactor analysis of variance further revealed significant main and interaction effects of inorganic salts, bile salts, and mucin on the different functional groups of gut microbial proteins. While a broad regulating effect was observed on basic metabolic pathways, different medium components also showed significant modulations on cell wall, membrane, and envelope biogenesis...","The results show that the metaproteomic profile respond differently to medium components, including inorganic salts, bile salts, mucin, and short-chain fatty acids, which shows insight on the key components that must be considered when selecting and optimizing media for culturing ex vivo microbiotas."
"Living on the edge: Mucus-associated microbes in the colon","https://scispace.com/paper/living-on-the-edge-mucus-associated-microbes-in-the-colon-7bexkphbj1j5","2025","Journal Article","Mucosal Immunology","Mihovil Joja
Erica T. Grant
Mahesh S. Desai","10.1016/j.mucimm.2025.04.003","","The colonic mucus layer acts as a physicochemical barrier to pathogen invasion and as a habitat for mucus-associated microbes. This mucosal microbiome plays a crucial role in moderating mucus production, maintaining barrier integrity, and shaping the host immune response. However, unchecked mucin foraging may render the host vulnerable to disease. To better understand these dynamics in the mucus layer, it is essential to advance fundamental knowledge on how commensals bind to and utilize mucin as well as their interactions with both the host and their microbial neighbors. We present an overview of approaches for surveying mucus-associated bacteria and assessing their mucin-utilizing capacity, alongside a discussion of the limitations of existing methods. Additionally, we highlight how diet and host secretory immunoglobulin A interact with the mucosal bacterial community in the colon. Insights into this subset of the microbial community can guide therapeutic strategies to optimally support and modulate mucosal barrier integrity. ","The colonic mucus layer harbors a unique microbiome that moderates mucus production, immune response, and barrier integrity, but unchecked mucin foraging can lead to disease; understanding commensal-mucin interactions is crucial for therapeutic strategies."
"Fecal metatranscriptomics of macaques with idiopathic chronic diarrhea reveals altered mucin degradation and fucose utilization","https://scispace.com/paper/fecal-metatranscriptomics-of-macaques-with-idiopathic-11iysj8mf6","2019","Journal Article","Microbiome","Samuel T. Westreich
Amir Ardeshir
Zeynep Alkan
Mary E. Kable
Mary E. Kable
Ian F Korf
Danielle G. Lemay
Danielle G. Lemay","10.1186/S40168-019-0664-Z","https://scispace.com/pdf/fecal-metatranscriptomics-of-macaques-with-idiopathic-11iysj8mf6.pdf","Idiopathic chronic diarrhea (ICD) is a common cause of morbidity and mortality among juvenile rhesus macaques. Characterized by chronic inflammation of the colon and repeated bouts of diarrhea, ICD is largely unresponsive to medical interventions, including corticosteroid, antiparasitic, and antibiotic treatments. Although ICD is accompanied by large disruptions in the composition of the commensal gut microbiome, no single pathogen has been concretely identified as responsible for the onset and continuation of the disease. Fecal samples were collected from 12 ICD-diagnosed macaques and 12 age- and sex-matched controls. RNA was extracted for metatranscriptomic analysis of organisms and functional annotations associated with the gut microbiome. Bacterial, fungal, archaeal, protozoan, and macaque (host) transcripts were simultaneously assessed. ICD-afflicted animals were characterized by increased expression of host-derived genes involved in inflammation and increased transcripts from bacterial pathogens such as Campylobacter and Helicobacter and the protozoan Trichomonas. Transcripts associated with known mucin-degrading organisms and mucin-degrading enzymes were elevated in the fecal microbiomes of ICD-afflicted animals. Assessment of colon sections using immunohistochemistry and of the host transcriptome suggests differential fucosylation of mucins between control and ICD-afflicted animals. Interrogation of the metatranscriptome for fucose utilization genes reveals possible mechanisms by which opportunists persist in ICD. Bacteroides sp. potentially cross-fed fucose to Haemophilus whereas Campylobacter expressed a mucosa-associated transcriptome with increased expression of adherence genes. The simultaneous profiling of bacterial, fungal, archaeal, protozoan, and macaque transcripts from stool samples reveals that ICD of rhesus macaques is associated with increased gene expression by pathogens, increased mucin degradation, and altered fucose utilization. The data suggest that the ICD-afflicted host produces fucosylated mucins that are leveraged by potentially pathogenic microbes as a carbon source or as adhesion sites.","The data suggest that the ICD-afflicted host produces fucosylated mucins that are leveraged by potentially pathogenic microbes as a carbon source or as adhesion sites, as well as possible mechanisms by which opportunists persist in ICD."
"Dynamic metabolic interactions and trophic roles of human gut microbes identified using a minimal microbiome exhibiting ecological properties","https://scispace.com/paper/dynamic-metabolic-interactions-and-trophic-roles-of-human-3b645dqp","2022","Journal Article","The ISME Journal","Sudarshan A. Shetty
Ioannis Kostopoulos
Sharon Y. Geerlings
Hauke Smidt
Willem M. de Vos
Clara Belzer","10.1038/s41396-022-01255-2","https://scispace.com/pdf/dynamic-metabolic-interactions-and-trophic-roles-of-human-3b645dqp.pdf","Abstract Microbe–microbe interactions in the human gut are influenced by host-derived glycans and diet. The high complexity of the gut microbiome poses a major challenge for unraveling the metabolic interactions and trophic roles of key microbes. Synthetic minimal microbiomes provide a pragmatic approach to investigate their ecology including metabolic interactions. Here, we rationally designed a synthetic microbiome termed M ucin and D iet b ased M inimal M icrobiome (MDb-MM) by taking into account known physiological features of 16 key bacteria. We combined 16S rRNA gene-based composition analysis, metabolite measurements and metatranscriptomics to investigate community dynamics, stability, inter-species metabolic interactions and their trophic roles. The 16 species co-existed in the in vitro gut ecosystems containing a mixture of complex substrates representing dietary fibers and mucin. The triplicate MDb-MM’s followed the Taylor’s power law and exhibited strikingly similar ecological and metabolic patterns. The MDb-MM exhibited resistance and resilience to temporal perturbations as evidenced by the abundance and metabolic end products. Microbe-specific temporal dynamics in transcriptional niche overlap and trophic interaction network explained the observed co-existence in a competitive minimal microbiome. Overall, the present study provides crucial insights into the co-existence, metabolic niches and trophic roles of key intestinal microbes in a highly dynamic and competitive in vitro ecosystem. ","In this paper , the authors designed a synthetic minimal microbial community (MDb-MM) by combining 16S rRNA gene-based composition analysis, metabolite measurements and metatranscriptomics to investigate community dynamics, stability, inter-species metabolic interactions and their trophic roles."
"Avaliação da capacidade probiótica de uma linhagem de Ruminococcus gnavus da microbiota fecal de seres humanos contra Clostridium perfringens","https://scispace.com/paper/avaliacao-da-capacidade-probiotica-de-uma-linhagem-de-1g3hlyhlkg","2011","Journal Article","Estação Científica","Flávio Henrique Ferreira Barbosa
Larissa Paula Jardim de Lima Barbosa
Jacques Robert Nicoli","","https://periodicos.unifap.br/index.php/estacao/article/download/118/v1n1Flavio.pdf","RESUMO: Probioticos sao microrganismos utilizados com o proposito de beneficiar a saude do hospedeiro, seja na prevencao ou tratamento de doencas. Este trabalho teve como objetivo avaliar uma cultura de Ruminococcus gnavus quanto ao seu efeito probiotico frente a um alvo patogenico in vivo por meio de avaliacao histopatologica e perfil de hidrofobicidade da parede celular. A linhagem de R. gnavus foi isolada da microbiota fecal dominante de um adulto sadio. Uma amostra padrao de Clostridium perfringens foi utilizada como patogeno para o desafio por via oral de camundongos previamente monoassociados com R. gnavus. Camundongos suicos NIH isentos de germes foram usados como modelo animal. Nos resultados dos testes de adesao da superficie celular do microrganismo estudado, ficou constatado que a especie R. gnavus possui uma parede celular mais hidrofobica e acida, sinalizando boa probabilidade de adesao ao epitelio intestinal. A analise histologica demonstrou que a monoassociacao com R. gnavus nao promoveu nenhuma alteracao morfologica dos orgaos analisados (intestinos, baco e figado), e apresentou efeito protetor, constatado no ceco e no figado de camundongos gnotobioticos. Em suma, os resultados reforcam que R. gnavus possui caracteristicas protetoras desejaveis no que tange a elaboracao de futuros probioticos. Palavras-chave: Ruminococcus gnavus, Clostridium perfringens, probiotico, microbiota.","O trabalho teve como objetivo avaliar uma cultura de Ruminococcus gnavus quanto ao seu efeito probiotico frente a um alvo patogenico in vivo por meio of avaliacao histopatologica e perfil de hidrofobicidade da parede celular."
"Cross-feeding by Bifidobacterium breve UCC2003 during co-cultivation with Bifidobacterium bifidum PRL2010 in a mucin-based medium.","https://scispace.com/paper/cross-feeding-by-bifidobacterium-breve-ucc2003-during-co-5g3kj6sqmv","2014","Journal Article","BMC Microbiology","Muireann Egan
Mary O'Connell Motherway
Michelle Kilcoyne
Marian Kane
Lokesh Joshi
Marco Ventura
Douwe van Sinderen","10.1186/S12866-014-0282-7","https://scispace.com/pdf/cross-feeding-by-bifidobacterium-breve-ucc2003-during-co-5g3kj6sqmv.pdf","Bifidobacteria constitute a specific group of commensal bacteria that commonly inhabit the mammalian gastrointestinal tract. Bifidobacterium breve UCC2003 was previously shown to utilize a variety of plant/diet/host-derived carbohydrates, including cellodextrin, starch and galactan, as well as the mucin and HMO-derived monosaccharide, sialic acid. In the current study, we investigated the ability of this strain to utilize parts of a host-derived source of carbohydrate, namely the mucin glycoprotein, when grown in co-culture with the mucin-degrading Bifidobacterium bifidum PRL2010. 
B. breve UCC2003 was shown to exhibit growth properties in a mucin-based medium, but only when grown in the presence of B. bifidum PRL2010, which is known to metabolize mucin. A combination of HPAEC-PAD and transcriptome analyses identified some of the possible monosaccharides and oligosaccharides which support this enhanced co-cultivation growth/viability phenotype. This study describes the potential existence of a gut commensal relationship between two bifidobacterial species. We demonstrate the in vitro ability of B. breve UCC2003 to cross-feed on sugars released by the mucin-degrading activity of B. bifidum PRL2010, thus advancing our knowledge on the metabolic adaptability which allows the former strain to colonize the (infant) gut by its extensive metabolic abilities to (co-)utilize available carbohydrate sources.","The in vitro ability of B. breve UCC2003 to cross-feed on sugars released by the mucin-degrading activity ofB."
"A199 utilization of mucus-derived o-glycan sugars by the pathogen c. rodentium facilitate its colonization of the murine gut","https://scispace.com/paper/a199-utilization-of-mucus-derived-o-glycan-sugars-by-the-3mfhwc6d","2022","Journal Article","Journal of the Canadian Association of Gastroenterology","M Mslati
H Yu
C. Man
Bruce A. Vallance","10.1093/jcag/gwab049.198","","Abstract Background The ability of enteric pathogens to colonize and expand within the mammalian gastrointestinal (GI) tract is determined by several factors, including the ability to find and acquire nutrients. The thick mucus layer that lines the inner surface of the large intestine is rich in sugars that can serve as nutrient sources for several members of the microbiota. Whether these sugars can also be used by invading bacterial pathogens to colonize the GI tract is still unclear, in particular for the family of attaching and effacing (A/E) bacterial pathogens, including the human diarrheal pathogens EHEC and EPEC. Aims To investigate the ability of the murine A/E pathogen Citrobacter rodentium to use mucin-derived sugars as a nutrient source, and the importance of these sugars in the virulence of C. rodentium during in-vivo infection. Methods To identify which sugar(s) are required for C. rodentium to colonize and grow in the murine GI tract, we generated mutants lacking single or multiple genes involved in the uptake and catabolism of mucin-derived O-glycan sugars. This was followed by in-vitro growth assays in minimal media supplemented with mucin sugars to investigate the growth properties of C. rodentium and the generated mutants on mucin sugars. Results We determined that C. rodentium was able to use three mucin O-glycan sugars: sialic acid, galactose, and N-acetylglucosamine (GlcNAc) as both carbon and nitrogen sources for in-vitro growth. C. rodentium exhibited the maximal growth rate and density on GlcNAc, followed by sialic acid, and finally galactose. A mutant C. rodentium strain carrying a deletion in the nagA gene was unable to grow on both GlcNAc and sialic acid, confirming that the breakdown pathways for these two sugars merge and are processed by shared suite of enzymes. As for galactose, combined deletions in the genes mglB and galP were required to abolish growth on this sugar. Notably, a mutant strain carrying simultaneous deletions in nagA, mglB, and galP was unable to grow on all three mucin sugars, as well as on purified mucin. Conclusions Our results demonstrate that intestinal mucin sugars serve as potential nutrient sources for C. rodentium and that C. rodentium can catabolize three of these sugars. Future work will examine whether these sugar pathways contribute to C. rodentium colonization of the murine GI tract. Funding Agencies CCC, CIHRCH.I.L.D. Fdn","Investigating the ability of the murine A/E pathogen Citrobacter rodentium to use mucin-derived sugars as a nutrient source, and the importance of these sugars in the virulence of C. rodentium during in-vivo infection, demonstrates that intestinal mucin sugars serve as potential nutrient sources for C. rodentsium."
"Effects of Prebiotic Dietary Fibers on the Stimulation of the Mucin Secretion in Host Cells by In Vitro Gut Microbiome Consortia","https://scispace.com/paper/effects-of-prebiotic-dietary-fibers-on-the-stimulation-of-18h5drrt3r14","2024","Journal Article","Foods","Seonghun Kim
Ji Young Kang
Quang Anh Nguyen
Jung-Sook Lee","10.3390/foods13193194","","The gastrointestinal microbiota are important for human health. Dietary intake may modulate the composition and metabolic function of the gut microbiome. We examined how the breakdown of prebiotic dietary fibers by the gut microbiome affects mucin secretion by intestinal epithelial cells. Metagenomic analyses of in vitro gut microbiome consortia revealed taxonomic profiles and genetic diversity of carbohydrate-active enzymes that digest polysaccharides. Two independent consortia exhibited different abilities to produce acetic acid, propionic acid, and butyric acid via the fermentation of polysaccharides derived from dietary fibers of grains and mushrooms. Although acetic acid generally had the highest concentration, the ratios of butyric acid and propionic acid to acetic acid varied depending on the polysaccharide source. These short-chain fatty acids affected morphological differentiation and mucin secretion in HT-29 human intestinal epithelial cells. These results suggest that prebiotic dietary fibers can be digested and metabolized by the gut microbiome to short-chain fatty acids, which can affect gut epithelial cells both directly and indirectly via the modulation of the gut microbiota and their enzymes. ","Prebiotic dietary fibers are broken down by gut microbiome consortia into short-chain fatty acids, which stimulate mucin secretion in intestinal epithelial cells, highlighting the gut microbiota's role in modulating human health through dietary fiber metabolism."
"Fermentation of mucin by bifidobacteria from rectal samples of humans and rectal and intestinal samples of animals","https://scispace.com/paper/fermentation-of-mucin-by-bifidobacteria-from-rectal-samples-ddifg3i026","2011","Journal Article","Folia Microbiologica","Jiří Killer
Milan Marounek","10.1007/S12223-011-0022-4","","Bifidobacteria (246 strains in total) were isolated from rectal samples of infants and adult humans and animals, and from intestinal samples of calves. Twenty-five strains grew well on mucin: 20 from infants, two from adults, and three from goatlings. Poor or no growth on mucin was observed in 156 bifidobacterial strains of animal origin. The difference between human and animal isolates in ability to grow on mucin was significant at p < 0.001. Nine human strains with the best growth on mucin were identified as Bifidobacterium bifidum. These strains produced extracellular, membrane-bound, and intracellular mucinases with activities of 0.11, 0.53, and 0.09 μmol/min of reducing sugars per milligram of protein, respectively. Membrane-bound mucinases were active between pH 5 and 10. The optimum pH of extracellular mucinases was 6–7. Fermentation patterns in cultures grown on mucin and glucose differed. On mucin, the acetate-to-lactate ratio was higher than in cultures grown on glucose (p = 0.012). We showed that the bifidobacteria belong to the mucin-fermenting bacteria in humans, but their significance in mucin degradation in animals seems to be limited.","It is shown that the bifidobacteria belong to the mucin-fermenting bacteria in humans, but their significance in mucin degradation in animals seems to be limited."
"Generation of 13C-Labeled MUC5AC Mucin Oligosaccharides for Stable Isotope Probing of Host-Associated Microbial Communities","https://scispace.com/paper/generation-of-13c-labeled-muc5ac-mucin-oligosaccharides-for-18tbd7etfy","2019","Journal Article","ACS Infectious Diseases","Clayton Evert
Tina Loesekann
Ganapati Bhat
Asif Shajahan
Roberto Sonon
Parastoo Azadi
Ryan C. Hunter","10.1021/ACSINFECDIS.8B00296","","Stable isotope probing (SIP) has emerged as a powerful tool to address key questions about microbiota structure and function. To date, diverse isotopically labeled substrates have been used to characterize in situ growth activity of specific bacterial taxa and have revealed the flux of bioavailable substrates through microbial communities associated with health and disease. A major limitation to the growth of the field is the dearth of biologically relevant ""heavy"" labeled substrates. Mucin glycoproteins, for example, comprise an abundant source of carbon in the gut, oral cavity, respiratory tract, and other mucosal surfaces but are not commercially available. Here, we describe a method to incorporate a 13C-labeled monosaccharide into MUC5AC, a predominant mucin in both gastrointestinal and airway environments. Using the lung adenocarcinoma cell line, Calu-3, polarized cell cultures grown in 13C-labeled d-glucose resulted in liberal mucin production on the apical surface. Mucins were isolated by size-exclusion chromatography, and O-linked glycans were released by β-elimination, permethylated, and analyzed by electrospray ionization tandem mass spectrometry (ESI-MS/MS) and matrix-assisted laser desorption ionization time-of-flight mass spectrometry (MALDI-TOF-MS) techniques. We demonstrate a 98.7% incorporation of 13C in the heterogeneous O-linked oligosaccharides that make up >80% of mucin dry weight. These ""heavy"" labeled glycoproteins represent a valuable tool for probing in vivo activity of host-associated bacterial communities and their interactions with the mucosal barrier. The continued expansion of labeled substrates for use in SIP will eventually allow bacterial taxa that degrade host compounds to be identified, with long-term potential for improved health and disease management.","A method to incorporate a 13C-labeled monosaccharide into MUC5AC, a predominant mucin in both gastrointestinal and airway environments, is described, demonstrating a 98.7% incorporation of 13C in the heterogeneous O-linked oligosACcharides that make up >80% of mucin dry weight."
"In vitro colonisation of the distal colon by Akkermansia muciniphila is largely mucin and pH dependent","https://scispace.com/paper/in-vitro-colonisation-of-the-distal-colon-by-akkermansia-59ubsh3hfp","2017","Journal Article","Beneficial Microbes","van F. Herreweghen
van den P. Abbeele
de T. Mulder
de R. Weirdt
Annelies Geirnaert
Emma Hernandez-Sanabria
Ramiro Vilchez-Vargas
Ruy Jauregui
Dietmar H. Pieper
Clara Belzer
de Willem Vos
van de T. Wiele","10.3920/BM2016.0013","https://scispace.com/pdf/in-vitro-colonisation-of-the-distal-colon-by-akkermansia-59ubsh3hfp.pdf","Host mucin is the main constituent of the mucus layer that covers the gut epithelium of the host, and an important source of glycans for the bacteria colonising the intestine. Akkermansia muciniphila is a mucin-degrading bacterium, abundant in the human gut, that is able to produce acetate and propionate during this degradation process. A. muciniphila has been correlated with human health in previous studies, but a mechanistic explanation is lacking. In this study, the main site of colonisation was characterised alongside additional conditions, such as differences in colon pH, prebiotic supplementation and variable mucin supply. To overcome the limitations of in vivo studies concerning variations in mucin availability and difficult access to proximal regions of the colon, a dynamic in vitro gut model (SHIME) was used. In this model, A. muciniphila was found to colonise the distal colon compartment more abundantly than the proximal colon ((±8 log copies/ml compared to ±4 log copies/ml) and the preference for the distal compartment was found to be pH-dependent. The addition of mucin caused a specific increase of A. muciniphila (±4.5 log increase over two days), far exceeding the response of other bacteria present, together with an increase in propionate. These findings suggest that colonisation and mucin degradation by A. muciniphila is dependent on pH and the concentration of mucin. Our results revealed the preference of A. muciniphila for the distal colon environment due to its higher pH and uncovered the quick and stable response of A. muciniphila to mucin supplementation.","It is suggested that colonisation and mucin degradation by A. muciniphila is dependent on pH and the concentration of mucin, and the preference for the distal compartment was found to be pH-dependent."
"How Microbial Glycosyl Hydrolase Activity in the Gut Mucosa Initiates Microbial Cross-Feeding","https://scispace.com/paper/how-microbial-glycosyl-hydrolase-activity-in-the-gut-mucosa-1306ua48ualy","","","","Maryse D. Berkhout
Caroline M. Plugge
Clara Belzer","10.1093/glycob/cwab105","","The intestinal epithelium is protected from direct contact with gut microbes by a mucus layer. This mucus layer consists of secreted mucin glycoproteins. The outer mucus layer in the large intestine forms a niche that attracts specific gut microbiota members of which several gut commensals can degrade mucin. Mucin glycan degradation is a complex process that requires a broad range of glycan degrading enzymes, as mucin glycans are intricate and diverse molecules. Consequently, it is hypothesized that microbial mucin breakdown requires concerted action of various enzymes in a network of multiple resident microbes in the gut mucosa. This review investigates the evolutionary relationships of microbial carbohydrate-active enzymes that are potentially involved in mucin glycan degradation and focuses on the role that microbial enzymes play in the degradation of gut mucin glycans in microbial cross-feeding and syntrophic interactions.","This review explores the role of microbial glycosyl hydrolases in gut mucosa, investigating evolutionary relationships and their involvement in mucin glycan degradation, microbial cross-feeding, and syntrophic interactions in the gut microbiota."
"Sialylated O -Glycans from Hen Egg White Ovomucin are Decomposed by Mucin-degrading Gut Microbes","https://scispace.com/paper/sialylated-o-glycans-from-hen-egg-white-ovomucin-are-3838iqurmg","2020","Journal Article","Journal of applied glycoscience","Hiromi Takada
Toshihiko Katoh
Takane Katayama","10.5458/JAG.JAG.JAG-2019_0020","https://scispace.com/pdf/sialylated-o-glycans-from-hen-egg-white-ovomucin-are-3838iqurmg.pdf","Ovomucin, a hen egg white protein, is characterized by its hydrogel-forming properties, high molecular weight, and extensive O -glycosylation with a high degree of sialylation. As a commonly used food ingredient, we explored whether ovomucin has an effect on the gut microbiota. O- Glycan analysis revealed that ovomucin contained core-1 and 2 structures with heavy modification by N -acetylneuraminic acid and/or sulfate groups. Of the two mucin-degrading gut microbes we tested, Akkermansia muciniphila grew in medium containing ovomucin as a sole carbon source during a 24 h culture period, whereas Bifidobacterium bifidum did not. Both gut microbes, however, degraded ovomucin O -glycans and released monosaccharides into the culture supernatants in a species-dependent manner, as revealed by semi-quantified mass spectrometric analysis and anion exchange chromatography analysis. Our data suggest that ovomucin potentially affects the gut microbiota through O -glycan decomposition by gut microbes and degradant sugar sharing within the community.","The data suggest that ovomucin potentially affects the gut microbiota through O -glycan decomposition by gut microbes and degradant sugar sharing within the community."
"The role of Akkermansia muciniphila sulfatases in colonic mucin utilisation","https://scispace.com/paper/the-role-of-akkermansia-muciniphila-sulfatases-in-colonic-gh271e5wyf24","2025","Journal Article","","Debajit Dey
Nadia Ahmed Salman
Charles W.E. Tomlinson
Chunsheng Jin
Great Raba
Sadie R. Schaus
Martin Nilsson
Zak McIver
Adam J. Simpkin
Matthew Davy
Daniel J. Rigden
Mirjam Czjzek
Dominic P. Byrne
Mihali Oltean
Anne Case
Christoph G. Baumann
Gareth S. A. Wright
Sjoerd van der Post
Edwin A. Yates
Eric C. Martens
Lauren Davey
Ana S. Luís
Alan Cartmell","10.1101/2025.09.11.675649","","Akkermansia muciniphila, an obligate mucin degrader, is a major member of the human colonic microbiota and has been associated positive health outcomes. Mucins are complex glycoproteins that contain heavily sulfated O-glycans and form the protective colonic mucus layer. Bacterial carbohydrate sulfatases are required to metabolise these heavily sulfated mucin glycans and excessive bacterial foraging has been associated with several diseases. Sulfatases have been linked with inflammatory bowel disease, making these microbiota enzymes potential drug targets. A. muciniphila expresses carbohydrate sulfatases that can act on colonic mucins yet their roles in its metabolism remain opaque. Our data reveal that A. muciniphila requires glycopeptides/protein forms of colonic mucin for metabolism and its sulfatases have unique adaptations compared to Bacteroides species. Localisation studies reveal that desulfation of N-acetyl-D-glucosamine, but not D-galactose, is exclusively periplasmic. A cell surface sulfatase has a novel carbohydrate binding module that binds to colonic mucin. This paints a contrasting picture of sulfated mucin metabolism by Akkermansia muciniphila versus Bacteroides species. These data will be important for understanding the contexts for Akkermansia muciniphilas positive health correlations. ","Akkermansia muciniphila, a beneficial gut bacterium, utilizes colonic mucin through sulfatases, which have unique adaptations and binding mechanisms, contrasting with Bacteroides species, and are potential targets for inflammatory bowel disease treatment."
"Mucin-degrading bacteria from the human feces and their differential probiotic effects on intestinal microflora and short-chain fatty acids in different enterotypes","https://scispace.com/paper/mucin-degrading-bacteria-from-the-human-feces-and-their-2kap1hbfvv","2022","Dataset","","Haiyan Yuan","10.6084/m9.figshare.17707493","","Their general characteristics and effects on the bacterial community and short-chain fatty acid (SCFA) production in fecal bacteria from adults with three different enterotypes were analyzed. ","Mucin-degrading bacteria from human feces exhibit differential probiotic effects on intestinal microflora and short-chain fatty acids in different enterotypes."
"The composition and metabolism of faecal microbiota is specifically modulated by different dietary polysaccharides and mucin: an isothermal microcalorimetry study.","https://scispace.com/paper/the-composition-and-metabolism-of-faecal-microbiota-is-39xgal984y","2017","Journal Article","Beneficial Microbes","Kaarel Adamberg
Kaia Kolk
Madis Jaagura
Raivo Vilu
Signe Adamberg","10.3920/BM2016.0198","","The metabolic activity of colon microbiota is specifically affected by fibres with various monomer compositions, degree of polymerisation and branching. The supply of a variety of dietary fibres assures the diversity of gut microbial communities considered important for the well-being of the host. The aim of this study was to compare the impact of different oligo- and polysaccharides (galacto- and fructooligosaccharides, resistant starch, levan, inulin, arabinogalactan, xylan, pectin and chitin), and a glycoprotein mucin on the growth and metabolism of faecal microbiota in vitro by using isothermal microcalorimetry (IMC). Faecal samples from healthy donors were incubated in a phosphate-buffered defined medium with or without supplementation of a single substrate. The generation of heat was followed on-line, microbiota composition (V3-V4 region of the 16S rRNA using Illumina MiSeq v2) and concentrations of metabolites (HPLC) were determined at the end of growth. The multiauxic power-time curves obtained we...","Mucin fermentation resulted in acetate, propionate and butyrate production in ratios previously observed for faecal samples, indicating that mucins may serve as major substrates for colon microbial population."
"Environmental factors drive bacterial degradation of gastrointestinal mucus","https://scispace.com/paper/environmental-factors-drive-bacterial-degradation-of-cjmlv4bzqyc2","2025","Journal Article","npj biofilms and microbiomes","Sandra L. Arias
Ellen van Wijngaarden
Diana Balint
Joshua P. Jones
Christopher Crawford
P. Shukla
Meredith N. Silberstein
Ilana Brito","10.1038/s41522-025-00741-7","","The mucus layer lining the gastrointestinal tract is essential for gut health, providing a protective barrier while maintaining host-microbiome symbiosis. Its disruption is a hallmark of diseases like ulcerative colitis, yet how bacterial activity impacts mucus structure remains unclear. We developed a method to collect human-cell-derived mucus that mimics human colonic mucus and used it to investigate mucus degradation by commensal bacteria. Glycan foraging by species such as Bacteroides thetaiotaomicron and Bacteroides fragilis did not alter mucus rheology. Instead, secreted proteases were the primary drivers of degradation. Protease activity by B. fragilis and Bifidobacterium longum subsp. infantis was nutrient-dependent, while Enterococcus faecalis was further influenced by oxygen. Under oxidative stress, E. faecalis upregulated carbohydrate metabolism and virulence genes. These results reveal that bacterial mucus degradation is context-dependent and shaped by environmental factors. Our findings underscore the value of human cell-derived mucus models for understanding bacteria-mucus interactions in health and disease. ","Environmental factors, including oxygen and nutrient availability, drive bacterial degradation of gastrointestinal mucus, with protease activity being the primary driver, and bacterial responses varying depending on the species and context."
